landscape_id,landscape_name,pattern,level,layer,class,id,metric_name,metric,value,warnings
60,clustered_60_rot335,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.11647692421301105,NA
61,clustered_61_rot151,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.12213032991595675,NA
62,clustered_62_rot88,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.15940662003092423,NA
63,random_63,random,landscape,1,NA,NA,circle_sd,circle_sd,0.16250593985562192,NA
64,labyrinth_64,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.1365327775677658,NA
65,random_65,random,landscape,1,NA,NA,circle_sd,circle_sd,0.15699216909728622,NA
66,clustered_66_rot224,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.11555875835082888,NA
67,labyrinth_67,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.13339077890211146,NA
68,labyrinth_68,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.12861896917229382,NA
69,clustered_69_rot78,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.10749063712394835,NA
70,clustered_70_rot170,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.0701459910322528,NA
71,labyrinth_71,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.13133390902396344,NA
72,random_72,random,landscape,1,NA,NA,circle_sd,circle_sd,0.13726836472744852,NA
73,clustered_73_rot156,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.12867652545584074,NA
74,clustered_74_rot348,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.14200288154437737,NA
75,random_75,random,landscape,1,NA,NA,circle_sd,circle_sd,0.1566803970839749,NA
76,random_76,random,landscape,1,NA,NA,circle_sd,circle_sd,0.16897591791316116,NA
77,labyrinth_77,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.13251273183690268,NA
78,random_78,random,landscape,1,NA,NA,circle_sd,circle_sd,0.12017330737355136,NA
79,clustered_79_rot79,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.11972321987475597,NA
80,labyrinth_80,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.10591702711256758,NA
81,random_81,random,landscape,1,NA,NA,circle_sd,circle_sd,0.14665600340979176,NA
82,clustered_82_rot20,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.1358173243648943,NA
83,random_83,random,landscape,1,NA,NA,circle_sd,circle_sd,0.14808426743867129,NA
84,random_84,random,landscape,1,NA,NA,circle_sd,circle_sd,0.13717936731180652,NA
85,labyrinth_85,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.12137939594378588,NA
86,clustered_86_rot6,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.12930822669507536,NA
87,labyrinth_87,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.13596226856625443,NA
88,labyrinth_88,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.14911156811912696,NA
89,labyrinth_89,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.13821301789579227,NA
90,random_90,random,landscape,1,NA,NA,circle_sd,circle_sd,0.15293017389372388,NA
91,clustered_91_rot72,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.17000976197002038,NA
92,random_92,random,landscape,1,NA,NA,circle_sd,circle_sd,0.17387948286992283,NA
93,clustered_93_rot150,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.14202640424195287,NA
94,random_94,random,landscape,1,NA,NA,circle_sd,circle_sd,0.14849154998792483,NA
95,labyrinth_95,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.14333139460065217,NA
96,labyrinth_96,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.13947490901886778,NA
97,clustered_97_rot105,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.11842992936737358,NA
98,labyrinth_98,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.15573616830203932,NA
99,labyrinth_99,labyrinth,landscape,1,NA,NA,circle_sd,circle_sd,0.12029029721647903,NA
100,clustered_100_rot83,clustered,landscape,1,NA,NA,circle_sd,circle_sd,0.12105095546795121,NA
1,random_1,random,landscape,1,NA,NA,cohesion,cohesion,98.7984204363917,NA
2,random_2,random,landscape,1,NA,NA,cohesion,cohesion,98.77663001282393,NA
3,clustered_3_rot150,clustered,landscape,1,NA,NA,cohesion,cohesion,99.21363135889806,NA
4,random_4,random,landscape,1,NA,NA,cohesion,cohesion,99.52544848788408,NA
5,clustered_5_rot91,clustered,landscape,1,NA,NA,cohesion,cohesion,98.66245376253927,NA
6,labyrinth_6,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.90481339206158,NA
7,clustered_7_rot125,clustered,landscape,1,NA,NA,cohesion,cohesion,98.97429254452432,NA
8,labyrinth_8,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.66296634323322,NA
9,clustered_9_rot272,clustered,landscape,1,NA,NA,cohesion,cohesion,99.2946588877199,NA
10,random_10,random,landscape,1,NA,NA,cohesion,cohesion,99.40681879675918,NA
11,labyrinth_11,labyrinth,landscape,1,NA,NA,cohesion,cohesion,99.05130324292554,NA
12,clustered_12_rot17,clustered,landscape,1,NA,NA,cohesion,cohesion,98.69020939775291,NA
13,clustered_13_rot286,clustered,landscape,1,NA,NA,cohesion,cohesion,99.01254216503918,NA
14,random_14,random,landscape,1,NA,NA,cohesion,cohesion,98.79262582261309,NA
15,random_15,random,landscape,1,NA,NA,cohesion,cohesion,98.73237934602457,NA
16,labyrinth_16,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.73648275732593,NA
17,random_17,random,landscape,1,NA,NA,cohesion,cohesion,98.75318206558732,NA
18,labyrinth_18,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.89466357865811,NA
19,clustered_19_rot254,clustered,landscape,1,NA,NA,cohesion,cohesion,99.26808552819594,NA
20,random_20,random,landscape,1,NA,NA,cohesion,cohesion,98.9482035732551,NA
21,clustered_21_rot190,clustered,landscape,1,NA,NA,cohesion,cohesion,98.79123621743055,NA
22,clustered_22_rot218,clustered,landscape,1,NA,NA,cohesion,cohesion,99.2013516989083,NA
23,clustered_23_rot3,clustered,landscape,1,NA,NA,cohesion,cohesion,98.8649741002694,NA
24,clustered_24_rot31,clustered,landscape,1,NA,NA,cohesion,cohesion,99.15426256809367,NA
25,random_25,random,landscape,1,NA,NA,cohesion,cohesion,98.77791700757915,NA
26,random_26,random,landscape,1,NA,NA,cohesion,cohesion,98.80551796235034,NA
27,labyrinth_27,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.66096934263298,NA
28,clustered_28_rot276,clustered,landscape,1,NA,NA,cohesion,cohesion,98.73745128788526,NA
29,clustered_29_rot188,clustered,landscape,1,NA,NA,cohesion,cohesion,98.76121840825091,NA
30,clustered_30_rot52,clustered,landscape,1,NA,NA,cohesion,cohesion,99.29803418152368,NA
31,random_31,random,landscape,1,NA,NA,cohesion,cohesion,98.96309206929526,NA
32,random_32,random,landscape,1,NA,NA,cohesion,cohesion,99.44284385625664,NA
33,labyrinth_33,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.46811055856224,NA
34,labyrinth_34,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.71960690122422,NA
35,clustered_35_rot173,clustered,landscape,1,NA,NA,cohesion,cohesion,98.85058671939561,NA
36,labyrinth_36,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.74951937500268,NA
37,labyrinth_37,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.62839245735383,NA
38,labyrinth_38,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.7764478308456,NA
39,labyrinth_39,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.40514134603086,NA
40,clustered_40_rot22,clustered,landscape,1,NA,NA,cohesion,cohesion,99.09912809435285,NA
41,random_41,random,landscape,1,NA,NA,cohesion,cohesion,98.81250485185559,NA
42,clustered_42_rot150,clustered,landscape,1,NA,NA,cohesion,cohesion,99.14731492223551,NA
43,labyrinth_43,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.56856155014032,NA
44,labyrinth_44,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.786246843219,NA
45,clustered_45_rot177,clustered,landscape,1,NA,NA,cohesion,cohesion,98.91847649693199,NA
46,random_46,random,landscape,1,NA,NA,cohesion,cohesion,98.75251321901231,NA
47,random_47,random,landscape,1,NA,NA,cohesion,cohesion,98.78834051235265,NA
48,labyrinth_48,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.52901365332734,NA
49,labyrinth_49,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.89260202560698,NA
50,random_50,random,landscape,1,NA,NA,cohesion,cohesion,99.50412475311525,NA
51,random_51,random,landscape,1,NA,NA,cohesion,cohesion,98.96633830158784,NA
52,random_52,random,landscape,1,NA,NA,cohesion,cohesion,98.7885328999894,NA
53,labyrinth_53,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.84638024765245,NA
54,labyrinth_54,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.67574823293553,NA
55,random_55,random,landscape,1,NA,NA,cohesion,cohesion,98.7141794977009,NA
56,labyrinth_56,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.67438235972512,NA
57,random_57,random,landscape,1,NA,NA,cohesion,cohesion,98.8341824419493,NA
58,random_58,random,landscape,1,NA,NA,cohesion,cohesion,98.81737514834418,NA
59,labyrinth_59,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.90989572221092,NA
60,clustered_60_rot335,clustered,landscape,1,NA,NA,cohesion,cohesion,98.58753693070061,NA
61,clustered_61_rot151,clustered,landscape,1,NA,NA,cohesion,cohesion,98.75181475844389,NA
62,clustered_62_rot88,clustered,landscape,1,NA,NA,cohesion,cohesion,99.08707345830518,NA
63,random_63,random,landscape,1,NA,NA,cohesion,cohesion,98.78201928048081,NA
64,labyrinth_64,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.64104432655617,NA
65,random_65,random,landscape,1,NA,NA,cohesion,cohesion,98.84787856448082,NA
66,clustered_66_rot224,clustered,landscape,1,NA,NA,cohesion,cohesion,98.79767711304308,NA
67,labyrinth_67,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.60748655324316,NA
68,labyrinth_68,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.91965844454239,NA
69,clustered_69_rot78,clustered,landscape,1,NA,NA,cohesion,cohesion,98.96241696985169,NA
70,clustered_70_rot170,clustered,landscape,1,NA,NA,cohesion,cohesion,99.25711690906863,NA
71,labyrinth_71,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.73123791529952,NA
72,random_72,random,landscape,1,NA,NA,cohesion,cohesion,99.45954326137395,NA
73,clustered_73_rot156,clustered,landscape,1,NA,NA,cohesion,cohesion,99.24913639181713,NA
74,clustered_74_rot348,clustered,landscape,1,NA,NA,cohesion,cohesion,99.20461229935486,NA
75,random_75,random,landscape,1,NA,NA,cohesion,cohesion,98.84322652117731,NA
76,random_76,random,landscape,1,NA,NA,cohesion,cohesion,98.69841740618213,NA
77,labyrinth_77,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.16290121006537,NA
78,random_78,random,landscape,1,NA,NA,cohesion,cohesion,99.51196797931962,NA
79,clustered_79_rot79,clustered,landscape,1,NA,NA,cohesion,cohesion,98.94194810150326,NA
80,labyrinth_80,labyrinth,landscape,1,NA,NA,cohesion,cohesion,99.2110309867767,NA
81,random_81,random,landscape,1,NA,NA,cohesion,cohesion,99.3414441872887,NA
82,clustered_82_rot20,clustered,landscape,1,NA,NA,cohesion,cohesion,98.98355740389766,NA
83,random_83,random,landscape,1,NA,NA,cohesion,cohesion,99.47430304397221,NA
84,random_84,random,landscape,1,NA,NA,cohesion,cohesion,99.50832048513024,NA
85,labyrinth_85,labyrinth,landscape,1,NA,NA,cohesion,cohesion,99.11441292263665,NA
86,clustered_86_rot6,clustered,landscape,1,NA,NA,cohesion,cohesion,99.01988333285604,NA
87,labyrinth_87,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.80640644668006,NA
88,labyrinth_88,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.8081783625454,NA
89,labyrinth_89,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.93109076646861,NA
90,random_90,random,landscape,1,NA,NA,cohesion,cohesion,98.87477182594002,NA
91,clustered_91_rot72,clustered,landscape,1,NA,NA,cohesion,cohesion,99.03100570794953,NA
92,random_92,random,landscape,1,NA,NA,cohesion,cohesion,98.70599563730393,NA
93,clustered_93_rot150,clustered,landscape,1,NA,NA,cohesion,cohesion,98.99653625271137,NA
94,random_94,random,landscape,1,NA,NA,cohesion,cohesion,99.34432250678414,NA
95,labyrinth_95,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.91795202385828,NA
96,labyrinth_96,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.85601555295058,NA
97,clustered_97_rot105,clustered,landscape,1,NA,NA,cohesion,cohesion,98.88269227517516,NA
98,labyrinth_98,labyrinth,landscape,1,NA,NA,cohesion,cohesion,98.7353544471058,NA
99,labyrinth_99,labyrinth,landscape,1,NA,NA,cohesion,cohesion,99.234166635152,NA
100,clustered_100_rot83,clustered,landscape,1,NA,NA,cohesion,cohesion,98.94772864866827,NA
1,random_1,random,landscape,1,NA,NA,condent,condent,0.7872089010079527,NA
2,random_2,random,landscape,1,NA,NA,condent,condent,0.8056197392955669,NA
3,clustered_3_rot150,clustered,landscape,1,NA,NA,condent,condent,0.1575813667589171,NA
4,random_4,random,landscape,1,NA,NA,condent,condent,0.9999659601196985,NA
5,clustered_5_rot91,clustered,landscape,1,NA,NA,condent,condent,0.33230625151965476,NA
6,labyrinth_6,labyrinth,landscape,1,NA,NA,condent,condent,0.3036348707810631,NA
7,clustered_7_rot125,clustered,landscape,1,NA,NA,condent,condent,0.21417962583390382,NA
8,labyrinth_8,labyrinth,landscape,1,NA,NA,condent,condent,0.33608878028040956,NA
9,clustered_9_rot272,clustered,landscape,1,NA,NA,condent,condent,0.30118185950870224,NA
10,random_10,random,landscape,1,NA,NA,condent,condent,0.991186033469345,NA
11,labyrinth_11,labyrinth,landscape,1,NA,NA,condent,condent,0.26861931721642307,NA
12,clustered_12_rot17,clustered,landscape,1,NA,NA,condent,condent,0.35201869809453534,NA
13,clustered_13_rot286,clustered,landscape,1,NA,NA,condent,condent,0.1943887416218666,NA
14,random_14,random,landscape,1,NA,NA,condent,condent,0.9493246953449466,NA
15,random_15,random,landscape,1,NA,NA,condent,condent,0.940199209682886,NA
16,labyrinth_16,labyrinth,landscape,1,NA,NA,condent,condent,0.41904988368495844,NA
17,random_17,random,landscape,1,NA,NA,condent,condent,0.8960739818682418,NA
18,labyrinth_18,labyrinth,landscape,1,NA,NA,condent,condent,0.2561391449823257,NA
19,clustered_19_rot254,clustered,landscape,1,NA,NA,condent,condent,0.12110029211987894,NA
20,random_20,random,landscape,1,NA,NA,condent,condent,0.5545083182082291,NA
21,clustered_21_rot190,clustered,landscape,1,NA,NA,condent,condent,0.25029800964194215,NA
22,clustered_22_rot218,clustered,landscape,1,NA,NA,condent,condent,0.1937792287996547,NA
23,clustered_23_rot3,clustered,landscape,1,NA,NA,condent,condent,0.39045758812049447,NA
24,clustered_24_rot31,clustered,landscape,1,NA,NA,condent,condent,0.18727217948768726,NA
25,random_25,random,landscape,1,NA,NA,condent,condent,0.8168597551543623,NA
26,random_26,random,landscape,1,NA,NA,condent,condent,0.7741141576713926,NA
27,labyrinth_27,labyrinth,landscape,1,NA,NA,condent,condent,0.3722800706500473,NA
28,clustered_28_rot276,clustered,landscape,1,NA,NA,condent,condent,0.2086856411655661,NA
29,clustered_29_rot188,clustered,landscape,1,NA,NA,condent,condent,0.236147868489333,NA
30,clustered_30_rot52,clustered,landscape,1,NA,NA,condent,condent,0.14054373312757706,NA
31,random_31,random,landscape,1,NA,NA,condent,condent,0.5119036788680683,NA
32,random_32,random,landscape,1,NA,NA,condent,condent,0.9892752117578668,NA
33,labyrinth_33,labyrinth,landscape,1,NA,NA,condent,condent,0.3906254567071089,NA
34,labyrinth_34,labyrinth,landscape,1,NA,NA,condent,condent,0.36458147516077133,NA
35,clustered_35_rot173,clustered,landscape,1,NA,NA,condent,condent,0.25869618694056207,NA
36,labyrinth_36,labyrinth,landscape,1,NA,NA,condent,condent,0.2691427823416974,NA
37,labyrinth_37,labyrinth,landscape,1,NA,NA,condent,condent,0.3671361903573439,NA
38,labyrinth_38,labyrinth,landscape,1,NA,NA,condent,condent,0.3848746447816225,NA
39,labyrinth_39,labyrinth,landscape,1,NA,NA,condent,condent,0.379533217770638,NA
40,clustered_40_rot22,clustered,landscape,1,NA,NA,condent,condent,0.18824965721859277,NA
41,random_41,random,landscape,1,NA,NA,condent,condent,0.7693875541470464,NA
42,clustered_42_rot150,clustered,landscape,1,NA,NA,condent,condent,0.44636876154385385,NA
43,labyrinth_43,labyrinth,landscape,1,NA,NA,condent,condent,0.34307842103254593,NA
44,labyrinth_44,labyrinth,landscape,1,NA,NA,condent,condent,0.2863229063470566,NA
45,clustered_45_rot177,clustered,landscape,1,NA,NA,condent,condent,0.1905862554472706,NA
46,random_46,random,landscape,1,NA,NA,condent,condent,0.842926515740207,NA
47,random_47,random,landscape,1,NA,NA,condent,condent,0.7994058759072292,NA
48,labyrinth_48,labyrinth,landscape,1,NA,NA,condent,condent,0.428288955072613,NA
49,labyrinth_49,labyrinth,landscape,1,NA,NA,condent,condent,0.4681290243006979,NA
50,random_50,random,landscape,1,NA,NA,condent,condent,0.9992863335383386,NA
51,random_51,random,landscape,1,NA,NA,condent,condent,0.5259344802379742,NA
52,random_52,random,landscape,1,NA,NA,condent,condent,0.8025177866272469,NA
53,labyrinth_53,labyrinth,landscape,1,NA,NA,condent,condent,0.38923156422817273,NA
54,labyrinth_54,labyrinth,landscape,1,NA,NA,condent,condent,0.3561697034250685,NA
55,random_55,random,landscape,1,NA,NA,condent,condent,0.8949287685563596,NA
56,labyrinth_56,labyrinth,landscape,1,NA,NA,condent,condent,0.304326440987993,NA
57,random_57,random,landscape,1,NA,NA,condent,condent,0.961108611085099,NA
58,random_58,random,landscape,1,NA,NA,condent,condent,0.7496894272936158,NA
59,labyrinth_59,labyrinth,landscape,1,NA,NA,condent,condent,0.2974778345427861,NA
60,clustered_60_rot335,clustered,landscape,1,NA,NA,condent,condent,0.3416471557014529,NA
61,clustered_61_rot151,clustered,landscape,1,NA,NA,condent,condent,0.36096202042542336,NA
62,clustered_62_rot88,clustered,landscape,1,NA,NA,condent,condent,0.15997916421488223,NA
63,random_63,random,landscape,1,NA,NA,condent,condent,0.795287750550284,NA
64,labyrinth_64,labyrinth,landscape,1,NA,NA,condent,condent,0.3646780002985406,NA
65,random_65,random,landscape,1,NA,NA,condent,condent,0.7182083517795476,NA
66,clustered_66_rot224,clustered,landscape,1,NA,NA,condent,condent,0.3280190069130634,NA
67,labyrinth_67,labyrinth,landscape,1,NA,NA,condent,condent,0.25852871703220304,NA
68,labyrinth_68,labyrinth,landscape,1,NA,NA,condent,condent,0.3624704320616987,NA
69,clustered_69_rot78,clustered,landscape,1,NA,NA,condent,condent,0.16943203792265904,NA
70,clustered_70_rot170,clustered,landscape,1,NA,NA,condent,condent,0.12508176795233938,NA
71,labyrinth_71,labyrinth,landscape,1,NA,NA,condent,condent,0.2424884990157664,NA
72,random_72,random,landscape,1,NA,NA,condent,condent,0.9955476678699061,NA
73,clustered_73_rot156,clustered,landscape,1,NA,NA,condent,condent,0.33028445345106927,NA
74,clustered_74_rot348,clustered,landscape,1,NA,NA,condent,condent,0.3259900885960799,NA
75,random_75,random,landscape,1,NA,NA,condent,condent,0.7172210668444441,NA
76,random_76,random,landscape,1,NA,NA,condent,condent,0.8990630391071717,NA
77,labyrinth_77,labyrinth,landscape,1,NA,NA,condent,condent,0.47523901961093873,NA
78,random_78,random,landscape,1,NA,NA,condent,condent,0.9998452325657092,NA
79,clustered_79_rot79,clustered,landscape,1,NA,NA,condent,condent,0.2123095950676448,NA
80,labyrinth_80,labyrinth,landscape,1,NA,NA,condent,condent,0.305879095037782,NA
81,random_81,random,landscape,1,NA,NA,condent,condent,0.987137743857249,NA
82,clustered_82_rot20,clustered,landscape,1,NA,NA,condent,condent,0.21396171600044045,NA
83,random_83,random,landscape,1,NA,NA,condent,condent,0.9970970930721994,NA
84,random_84,random,landscape,1,NA,NA,condent,condent,0.9999992837081684,NA
85,labyrinth_85,labyrinth,landscape,1,NA,NA,condent,condent,0.47085205970622723,NA
86,clustered_86_rot6,clustered,landscape,1,NA,NA,condent,condent,0.17317710087940585,NA
87,labyrinth_87,labyrinth,landscape,1,NA,NA,condent,condent,0.4035986277318222,NA
88,labyrinth_88,labyrinth,landscape,1,NA,NA,condent,condent,0.3443628453488613,NA
89,labyrinth_89,labyrinth,landscape,1,NA,NA,condent,condent,0.31443307520722175,NA
90,random_90,random,landscape,1,NA,NA,condent,condent,0.6669706486282141,NA
91,clustered_91_rot72,clustered,landscape,1,NA,NA,condent,condent,0.20555777657379382,NA
92,random_92,random,landscape,1,NA,NA,condent,condent,0.9013381392379495,NA
93,clustered_93_rot150,clustered,landscape,1,NA,NA,condent,condent,0.4904447839871422,NA
94,random_94,random,landscape,1,NA,NA,condent,condent,0.9805384518555734,NA
95,labyrinth_95,labyrinth,landscape,1,NA,NA,condent,condent,0.47255546721671526,NA
96,labyrinth_96,labyrinth,landscape,1,NA,NA,condent,condent,0.3330698879867535,NA
97,clustered_97_rot105,clustered,landscape,1,NA,NA,condent,condent,0.1775956100484286,NA
98,labyrinth_98,labyrinth,landscape,1,NA,NA,condent,condent,0.3070860897128601,NA
99,labyrinth_99,labyrinth,landscape,1,NA,NA,condent,condent,0.25429699310902043,NA
100,clustered_100_rot83,clustered,landscape,1,NA,NA,condent,condent,0.1654096786103615,NA
1,random_1,random,landscape,1,NA,NA,contag,contag,21.276028245216374,NA
2,random_2,random,landscape,1,NA,NA,contag,contag,19.437688815951425,NA
3,clustered_3_rot150,clustered,landscape,1,NA,NA,contag,contag,42.13070941344468,NA
4,random_4,random,landscape,1,NA,NA,contag,contag,0.0017023620119682725,NA
5,clustered_5_rot91,clustered,landscape,1,NA,NA,contag,contag,34.08625544122923,NA
6,labyrinth_6,labyrinth,landscape,1,NA,NA,contag,contag,35.62405733858586,NA
7,clustered_7_rot125,clustered,landscape,1,NA,NA,contag,contag,40.43242981341074,NA
8,labyrinth_8,labyrinth,landscape,1,NA,NA,contag,contag,34.44735538238262,NA
9,clustered_9_rot272,clustered,landscape,1,NA,NA,contag,contag,34.98270813934886,NA
10,random_10,random,landscape,1,NA,NA,contag,contag,0.8771935868910008,NA
11,labyrinth_11,labyrinth,landscape,1,NA,NA,contag,contag,37.167509285565714,NA
12,clustered_12_rot17,clustered,landscape,1,NA,NA,contag,contag,32.66433060912941,NA
13,clustered_13_rot286,clustered,landscape,1,NA,NA,contag,contag,40.28560054572117,NA
14,random_14,random,landscape,1,NA,NA,contag,contag,5.067524648848066,NA
15,random_15,random,landscape,1,NA,NA,contag,contag,5.979872927836205,NA
16,labyrinth_16,labyrinth,landscape,1,NA,NA,contag,contag,30.317166718621934,NA
17,random_17,random,landscape,1,NA,NA,contag,contag,10.390081517831618,NA
18,labyrinth_18,labyrinth,landscape,1,NA,NA,contag,contag,39.94685433001729,NA
19,clustered_19_rot254,clustered,landscape,1,NA,NA,contag,contag,43.94823706346078,NA
20,random_20,random,landscape,1,NA,NA,contag,contag,44.548470201618926,NA
21,clustered_21_rot190,clustered,landscape,1,NA,NA,contag,contag,38.05104505832788,NA
22,clustered_22_rot218,clustered,landscape,1,NA,NA,contag,contag,42.47093349822349,NA
23,clustered_23_rot3,clustered,landscape,1,NA,NA,contag,contag,44.18461857839585,NA
24,clustered_24_rot31,clustered,landscape,1,NA,NA,contag,contag,42.71560613381755,NA
25,random_25,random,landscape,1,NA,NA,contag,contag,18.313365725592202,NA
26,random_26,random,landscape,1,NA,NA,contag,contag,22.588426549365792,NA
27,labyrinth_27,labyrinth,landscape,1,NA,NA,contag,contag,31.877179703906112,NA
28,clustered_28_rot276,clustered,landscape,1,NA,NA,contag,contag,45.435008083421756,NA
29,clustered_29_rot188,clustered,landscape,1,NA,NA,contag,contag,38.88045675360859,NA
30,clustered_30_rot52,clustered,landscape,1,NA,NA,contag,contag,43.777519359972885,NA
31,random_31,random,landscape,1,NA,NA,contag,contag,48.80934983337774,NA
32,random_32,random,landscape,1,NA,NA,contag,contag,1.0723531116111573,NA
33,labyrinth_33,labyrinth,landscape,1,NA,NA,contag,contag,30.5052478205867,NA
34,labyrinth_34,labyrinth,landscape,1,NA,NA,contag,contag,33.139008675495774,NA
35,clustered_35_rot173,clustered,landscape,1,NA,NA,contag,contag,37.09487588310919,NA
36,labyrinth_36,labyrinth,landscape,1,NA,NA,contag,contag,36.6021990833088,NA
37,labyrinth_37,labyrinth,landscape,1,NA,NA,contag,contag,32.20456372487923,NA
38,labyrinth_38,labyrinth,landscape,1,NA,NA,contag,contag,30.859882840819363,NA
39,labyrinth_39,labyrinth,landscape,1,NA,NA,contag,contag,31.0238845762458,NA
40,clustered_40_rot22,clustered,landscape,1,NA,NA,contag,contag,41.48566041032531,NA
41,random_41,random,landscape,1,NA,NA,contag,contag,23.05971979995103,NA
42,clustered_42_rot150,clustered,landscape,1,NA,NA,contag,contag,30.4220451963081,NA
43,labyrinth_43,labyrinth,landscape,1,NA,NA,contag,contag,32.85002109496167,NA
44,labyrinth_44,labyrinth,landscape,1,NA,NA,contag,contag,35.75415352187722,NA
45,clustered_45_rot177,clustered,landscape,1,NA,NA,contag,contag,41.29466201196364,NA
46,random_46,random,landscape,1,NA,NA,contag,contag,15.706355044876263,NA
47,random_47,random,landscape,1,NA,NA,contag,contag,20.05861011024548,NA
48,labyrinth_48,labyrinth,landscape,1,NA,NA,contag,contag,28.69351099365517,NA
49,labyrinth_49,labyrinth,landscape,1,NA,NA,contag,contag,27.123882442343582,NA
50,random_50,random,landscape,1,NA,NA,contag,contag,0.06992165191520572,NA
51,random_51,random,landscape,1,NA,NA,contag,contag,47.406296092799295,NA
52,random_52,random,landscape,1,NA,NA,contag,contag,19.748218139576935,NA
53,labyrinth_53,labyrinth,landscape,1,NA,NA,contag,contag,30.65000088328582,NA
54,labyrinth_54,labyrinth,landscape,1,NA,NA,contag,contag,32.76205135923666,NA
55,random_55,random,landscape,1,NA,NA,contag,contag,10.506381806675424,NA
56,labyrinth_56,labyrinth,landscape,1,NA,NA,contag,contag,34.81325873301054,NA
57,random_57,random,landscape,1,NA,NA,contag,contag,3.887681779075336,NA
58,random_58,random,landscape,1,NA,NA,contag,contag,25.03035676270554,NA
59,labyrinth_59,labyrinth,landscape,1,NA,NA,contag,contag,38.5032774372728,NA
60,clustered_60_rot335,clustered,landscape,1,NA,NA,contag,contag,34.23393792632846,NA
61,clustered_61_rot151,clustered,landscape,1,NA,NA,contag,contag,37.43561529545089,NA
62,clustered_62_rot88,clustered,landscape,1,NA,NA,contag,contag,42.127700339344074,NA
63,random_63,random,landscape,1,NA,NA,contag,contag,20.471004822248396,NA
64,labyrinth_64,labyrinth,landscape,1,NA,NA,contag,contag,33.54901325021902,NA
65,random_65,random,landscape,1,NA,NA,contag,contag,28.178288912327034,NA
66,clustered_66_rot224,clustered,landscape,1,NA,NA,contag,contag,33.93132786142763,NA
67,labyrinth_67,labyrinth,landscape,1,NA,NA,contag,contag,37.28632842489875,NA
68,labyrinth_68,labyrinth,landscape,1,NA,NA,contag,contag,32.16508788020297,NA
69,clustered_69_rot78,clustered,landscape,1,NA,NA,contag,contag,44.07199848361634,NA
